bag_number,date,region,stratum,sector,subsector,site,abraded,edge_damage,technological_class,completeness,size_class,cortex,platform_type,blade_section,retouched_tool_type,retouch_mode,sheen,count,length,width,thickness,total,notes
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
363,,Serpis,XLVI,XLVI-1,,,1,2,6,,2,,,,,,,1,0,0,0,2760,
363,,Serpis,XLVI,XLVI-1,,,1,2,6,,1,,,,,,,2,0,0,0,2760,
363,,Serpis,XLVI,XLVI-1,,,1,2,3,2,1,1,,,,,,1,0,0,0,2760,
363,,Serpis,XLVI,XLVI-1,,,1,2,3,1,2,2,1,,14,S,,1,0,0,0,2760,
363,,Serpis,XLVI,XLVI-1,,,1,2,3,1,2,1,2,,6,,,1,0,0,0,2760,
364,,Serpis,XLVI,XLVI-3,,,1,2,1.2,1,3,2,,,,,,1,0,0,0,2760,
364,,Serpis,XLVI,XLVI-3,,,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,
364,,Serpis,XLVI,XLVI-3,,,1,2,6,,2,,,,,,,1,0,0,0,2760,
364,,Serpis,XLVI,XLVI-3,,,1,2,6,,1,,,,,,,1,0,0,0,2760,
364,,Serpis,XLVI,XLVI-3,,,1,2,3,2,2,3,3,,,,,1,0,0,0,2760,
364,,Serpis,XLVI,XLVI-3,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
364,,Serpis,XLVI,XLVI-3,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
364,,Serpis,XLVI,XLVI-3,,,1,2,3,2,2,1,3,,14,S,,1,0,0,0,2760,
358,,Serpis,XLVI,XLVI-4,,,1,3,6,,2,,,,,,,1,0,0,0,2760,
358,,Serpis,XLVI,XLVI-4,,,1,2,3,1,3,1,2,,,,,1,0,0,0,2760,
358,,Serpis,XLVI,XLVI-4,,,1,2,3,1,1,2,2,,,,,1,0,0,0,2760,
358,,Serpis,XLVI,XLVI-4,,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
358,,Serpis,XLVI,XLVI-4,,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
358,,Serpis,XLVI,XLVI-4,,,1,3,3,1,1,1,2,,,,,1,0,0,0,2760,
358,,Serpis,XLVI,XLVI-4,,,1,2,3,1,3,1,2,,"14
2",S,,1,0,0,0,2760,
361,,Serpis,XLVI,XLVI-5,XLVI-5-1,,1,3,3,2,2,1,3,,,,,1,0,0,0,2760,AC-37?
356,,Serpis,XLVI,XLVI-5,XLVI-5-3,,1,3,3,2,2,1,3,,,,,1,0,0,0,2760,
360,,Serpis,XLVI,XLVI-6,,,2,,6,,2,,,,,,,1,0,0,0,2760,ac-37?
360,,Serpis,XLVI,XLVI-6,,,1,2,3,2,2,2,0,,,,,1,0,0,0,2760,ac-37?
360,,Serpis,XLVI,XLVI-6,,,1,2,3,1,1,2,1,,,,,1,0,0,0,2760,ac-37?
360,,Serpis,XLVI,XLVI-6,,,1,2,3,1,2,2,,,,,,1,0,0,0,2760,ac-37?
360,,Serpis,XLVI,XLVI-6,,,1,2,1.3,2,2,1,,,,,,1,0,0,0,2760,ac-37?
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,3,6,,2,,,,,,,1,0,0,0,2760,X. Vilaplana
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,2,6,,1,,,,,,,1,0,0,0,2760,X. Vilaplana
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,2,3,1,2,1,3,,,,,1,0,0,0,2760,X. Vilaplana
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,X. Vilaplana
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,2,1.3,2,2,1,,,,,,1,0,0,0,2760,X. Vilaplana
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,2,1.2,1,2,1,,,,,,1,0,0,0,2760,X. Vilaplana
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,2,1.2,1,2,1,,,,,,1,0,0,0,2760,X. Vilaplana
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,2,4,2,2,1,0,,,,,1,36.7,20.8,4.6,2760,X. Vilaplana
362,12/31/1993,Serpis,XLVI,XLVI-6,XLVI-6-1,,1,2,4,2,2,1,0,,15,"S
A",,1,23.1,0,4.7,2760,X. Vilaplana
357,,Serpis,XLVI,XLVI-6,XLVI-6-3/4,,1,2,6,,1,,,,,,,1,0,0,0,2760,
357,,Serpis,XLVI,XLVI-6,XLVI-6-3/4,,1,2,6,,2,,,,,,,1,0,0,0,2760,
359,,Serpis,XLVI,XLVI-7,XLVI-7-1,,2,,6,,1,,,,,,,1,0,0,0,2760,
359,,Serpis,XLVI,XLVI-7,XLVI-7-1,,1,1,6,,1,,,,,,,1,0,0,0,2760,
359,,Serpis,XLVI,XLVI-7,XLVI-7-1,,1,2,6,,1,,,,,,,1,0,0,0,2760,
359,,Serpis,XLVI,XLVI-7,XLVI-7-1,,1,2,4,2,1,1,3,1,,,,1,16.7,0,3.7,2760,
352,,Serpis,XLVI,XLVI-8,,,1,3,6,,2,,,,,,,3,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,3,6,,1,,,,,,,2,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,6,,1,,,,,,,5,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,1,3,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,3,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,3,3,2,1,1,3,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,1,1,1,,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,1,0,,14,S,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,1,2,,3.2,S,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,5,2,1,1,0,2,,,,1,13,10.4,2,2760,Bresquilleres. X. Vilaplana
352,,Serpis,XLVI,XLVI-8,,,1,2,5,2,1,1,3,1,,,,1,15.3,11,3.7,2760,Bresquilleres. X. Vilaplana
353,,Serpis,XLVI,XLVI-8,,,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,xops prop via
353,,Serpis,XLVI,XLVI-8,,,1,3,3,2,2,1,0,,3.2,S,,1,0,0,0,2760,xops prop via
354,,Serpis,XLVI,XLVI-8,,,1,3,6,,2,,,,,,,1,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,2,6,,1,,,,,,,7,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,2,3,2,3,2,2,,,,,1,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,2,3,1,1,2,2,,,,,1,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,1,3,,14,S,,1,0,0,0,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,2,4,2,1,1,0,2,1,,,1,11.6,12.7,3.5,2760,ac-37/89
354,,Serpis,XLVI,XLVI-8,,,1,3,5,2,1,1,0,1,15,A,,1,12.6,0,2.4,2760,ac-37/89
355,,Serpis,XLVI,XLVI-8,,,1,2,6,,2,,,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,3,6,,2,,,,,,,2,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,3,6,,1,,,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,6,,1,,,,,,,6,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,3,6,,2,,,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,2,,1.2,1,2,1,,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,2,2,3,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,5,1,1,1,0,1,1,,,1,14.2,10.9,2.1,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,4,2,1,1,0,1,,,,1,14.5,14.2,2.5,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,5,2,1,1,3,1,,,,1,12.7,9.6,2.5,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,5,2,1,1,0,1,,,,1,17.3,11.6,2.6,2760,AC-37
355,,Serpis,XLVI,XLVI-8,,,1,2,4,2,1,1,3,3,,,,1,8,12,3.2,2760,AC-37
348,,Serpis,XLVI,XLVI-8,XLVI-8-1,AC-37,1,2,3,1,2,2,2,,,,,1,0,0,0,2760,
348,,Serpis,XLVI,XLVI-8,XLVI-8-1,AC-37,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,
375,,Serpis,XLVI,XLVI-8,XLVI-8-10,,1,2,6,,1,,,,,,,2,0,0,0,2760,
375,,Serpis,XLVI,XLVI-8,XLVI-8-10,,1,2,4,2,2,1,0,1,,,,1,0,17.9,4.7,2760,
375,,Serpis,XLVI,XLVI-8,XLVI-8-10,,1,2,3,1,2,1,2,,3.1,S,,1,0,0,0,2760,
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,2,,6,,3,,,,,,,1,0,0,0,2760,"X.Vilaplana, fallat"
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,2,,6,,2,,,,,,,1,0,0,0,2760,"X.Vilaplana, fallat"
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,6,,2,,,,,,,5,0,0,0,2760,"X.Vilaplana, fallat"
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,6,,2,,,,,,,9,0,0,0,2760,"X.Vilaplana, fallat"
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,6,,1,,,,,,,4,0,0,0,2760,"X.Vilaplana, fallat"
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,6,,1,,,,,,,13,0,0,0,2760,"X.Vilaplana, fallat"
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,2,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat. tableta"
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,1.2,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,1.2,1,2,2,,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,4,2,1,1,0,1,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,4,2,1,1,0,1,,,,1,14.5,15.1,2.6,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,4,1,1,1,0,1,1,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,5,1,1,1,3,1,1,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,5,1,1,1,0,1,"1
8","
A",,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,1,2,1,2,,14,S,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,2,1,0,,8,A,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,2,2,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,1,2,2,3,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,2,2,2,0,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,2,2,2,0,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,1,2,2,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana, fallat."
368,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,1,1,0,,8,A,,1,0,0,0,2760,"X.Vilaplana, fallat."
372,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
372,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
372,,Serpis,XLVI,XLVI-8,XLVI-8-11,,1,2,6,,1,1,,,,,,1,0,0,0,2760,
386,,Serpis,XLVI,XLVI-8,XLVI-8-11/12,,1,2,6,,2,,,,,,,3,0,0,0,2760,X. Vilaplana
386,,Serpis,XLVI,XLVI-8,XLVI-8-11/12,,1,3,6,,1,,,,,,,1,0,0,0,2760,X. Vilaplana
386,,Serpis,XLVI,XLVI-8,XLVI-8-11/12,,1,2,4,2,2,1,0,1,,,,1,24.1,18.8,6.2,2760,X. Vilaplana
386,,Serpis,XLVI,XLVI-8,XLVI-8-11/12,,1,2,4,2,1,2,2,1,,,,1,0,0,0,2760,X. Vilaplana
386,,Serpis,XLVI,XLVI-8,XLVI-8-11/12,,1,2,4,2,1,1,0,3,8,A,,1,16.9,16,4,2760,X. Vilaplana
386,,Serpis,XLVI,XLVI-8,XLVI-8-11/12,,1,2,3,2,1,1,0,,8,A,,1,0,0,0,2760,X. Vilaplana
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,1,3,2,1,2,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,1,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-8,XLVI-8-11/14,,1,2,3,2,1,1,1,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
350,,Serpis,XLVI,XLVI-8,XLVI-8-12,AC-37,1,3,3,1,3,1,2,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,3,6,,2,,,,,,,2,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,3,6,,1,,,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,6,,1,,,,,,,8,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,1.3,2,1,1,,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,3,1,2,1,,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,3,2,1,3,2,,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,4,2,2,1,2,1,,,,1,21.7,17,3.6,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,4,2,1,1,3,1,,,,1,12.7,13.4,3.5,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,5,2,1,1,0,1,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,5,2,1,1,0,1,,,,1,0,0,0,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,4,2,1,1,0,1,8,A,,1,14.3,14.2,3.3,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,4,2,1,1,0,2,8,A,,1,12.3,13.6,3.4,2760,
345,,Serpis,XLVI,XLVI-8,XLVI-8-13,AC-37,1,2,3,2,1,1,0,,14,S,,1,0,0,0,2760,
346,,Serpis,XLVI,XLVI-8,XLVI-8-13?,,1,2,6,,2,,,,,,,5,0,0,0,2760,aig�era murs iberics. X. Vilaplana
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,3,6,,2,,,,,,,2,0,0,0,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,6,,2,,,,,,,6,0,0,0,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,1,6,,1,,,,,,,3,0,0,0,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,6,,1,,,,,,,10,0,0,0,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,1.3,2,2,1,,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,1.3,1,3,1,,,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,5,2,1,1,0,,,,,1,19.5,9,3.6,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,4,2,1,1,2,1,,,,1,12,15.7,3,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,5,2,1,1,3,1,,,,1,15.7,13.8,2.9,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,5,2,1,1,0,1,,,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,4,2,1,1,3,1,15,S,,1,18.7,16.8,5.1,2760,"X. Vilaplana, aig�era murs iberics, escotadura"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,4,1,2,1,3,1,1,,,1,21.7,16.8129,3.8,2760,"X. Vilaplana, aig�era murs iberics, escotadura"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,4,2,2,1,0,2,15,S,,1,0,0,0,2760,"X. Vilaplana, aig�era murs iberics,"
383,,Serpis,XLVI,XLVI-8,XLVI-8-13,,1,2,5,2,1,1,0,1,15,S,,1,18,8.3,2.1,2760,"X. Vilaplana, aig�era murs iberics,"
