N_BOLSA,FECHA,REGION,AREA,SECTOR,SSECTOR,YACIMIENTO,RODADO,MECANICO,CLAS_TECN,FRACTURA,TAMANO,CORTEX,TALON,SEC_HOJ,TIPO,"TYPE_NUM,N,6,0",RET_MODO,LUSTRE,COUNT,LONGITUD,ANCHURA,GROSOR,PSDA,SUMA,MICRO
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,4,2,,2,2,1,,,,,1,0,17.2,4.9,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,4,2,,1,3,1,,,,,1,0,15.2,3,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,5,2,,1,0,1,,,,,1,0,11.2,3.1,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,5,2,,1,0,2,,,,,1,0,8.7,2.7,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,1,5,2,,1,3,2,,,,,1,0,8.6,2.1,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,4,2,,1,2,2,15,15,S,,1,0,22.9,10.4,1,4004,
236,10/07/1988,Serpis,BP,BP-8,bp-8-5,ac-89,1,2,3,1,2,1,2,,3.2,32,S,,1,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,2,6,,2,,,,,,,,1,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,1,6,,1,,,,,,,,2,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,2,3,2,2,2,0,,,,,,1,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,1,3,2,2,2,0,,,,,,1,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,2,3,1,2,2,2,,3.2,32,S,,1,0,0,0,1,4004,
237,10/07/1988,Serpis,BP,BP-8,bp-8-9,ac-89,1,2,3,1,2,1,0,,14,14,S,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,2,3,6,,2,,,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,6,,2,,,,,,,,2,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,6,,1,,,,,,,,3,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,1,6,,1,,,,,,,,3,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,3,2,2,2,0,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,3,2,2,3,1,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,3,3,2,2,2,0,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,1,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,1.2,1,2,1,,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,1.2,1,2,1,,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,1.2,2,2,1,,,,,,,1,0,0,0,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,4,2,,1,0,1,,,,,1,0,12.3,3.3,1,4004,
238,10/07/1988,Serpis,BP,BP-8,bp-8-1/2,ac-89,1,2,4,2,,1,2,2,,,,,1,0,14.4,3.9,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,2,3,6,,2,,,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,2,6,,2,,,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,1,6,,2,,,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,2,3,6,,1,,,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,2,6,,1,,,,,,,,2,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,1,6,,1,,,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,2,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,1,3,1,1,3,1,,,,,,1,0,0,0,1,4004,
239,10/07/1988,Serpis,BP,BP-8,bp-8-4,ac-89,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,2,3,6,,2,,,,,,,,4,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,6,,2,,,,,,,,8,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,3,6,,1,,,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,6,,1,,,,,,,,16,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,1,6,,1,,,,,,,,3,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,1,3,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,2,0,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,2,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,3,0,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,1,3,2,1,2,1,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,3,3,1,1,2,1,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,3,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,1.2,1,3,1,,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,1.2,1,2,2,,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,1.2,2,2,2,,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,1.3,2,2,2,,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,3,4,2,,1,0,2,,,,,1,0,17.8,5.4,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,4,2,,1,0,3,,,,,1,0,13.1,3.7,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,3,5,2,,1,3,3,,,,,1,0,7.8,4.4,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,5,2,,1,0,1,,,,,1,0,10.7,3.2,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,5,2,,1,0,2,,,,,1,0,7.5,2.2,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,5,2,,1,2,1,,,,,1,0,11.3,3.1,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,5,2,,1,0,1,,,,,1,0,7.4,2.2,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,1,0,,14,14,S,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,1,3,,14,14,S,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,1,2,1,,14,14,S,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,1,0,,14,14,S,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,4,2,,1,0,,15,15,S,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,1,2,1,2,,8,8,A,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,4,2,,1,0,,8,8,A,,1,0,0,0,1,4004,
240,10/07/1988,Serpis,BP,BP-6,bp-6-4,ac-88,1,2,3,2,2,1,0,,8,8,A,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,6,,2,,,,,,,,5,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,1,6,,2,,,,,,,,2,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,6,,1,,,,,,,,10,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,1,6,,1,,,,,,,,2,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,2,3,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,2,2,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,2,2,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,3,3,2,1,2,3,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,2,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,2,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,1,6,2,1,1,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,1,6,2,1,1,0,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,1,6,2,1,1,2,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,1.2,2,2,1,,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,1.2,2,2,1,,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,1.2,1,3,1,,,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,4,2,,2,0,1,,,,,1,0,16.3,4.4,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,4,2,,2,0,1,,,,,1,0,19.5,4.5,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,4,2,,1,0,2,,,,,1,0,12.1,4.2,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,5,2,,1,0,2,,,,,1,0,7.3,1.3,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,5,2,,1,2,2,,,,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,4,2,,1,3,1,15,15,S,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,5,1,,1,0,,10.3,103,A,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,2,3,3,2,2,1,0,,14,14,A,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,1,2,1,2,,3.3,33,S,2,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,2,3,4,2,,1,0,3,3.3,33,S,2,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,2,1,0,,14,14,S,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,1,1,1,2,,8,8,A,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,1,0,,14,14,S,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,1,2,3,2,1,3,0,,14,14,S,,1,0,0,0,1,4004,
241,10/07/1988,Serpis,BP,BP-6,bp-6-1,ac-88,2,3,3,2,1,1,0,,14,14,A,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,1,6,,1,,,,,,,,2,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,2,6,,1,,,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,3,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,2,3,2,2,2,2,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,2,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,2,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,2,3,2,2,1,1,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,1,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,1,3,2,2,2,0,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,3,4,2,,1,3,1,,,,,1,0,15.9,4,1,4004,
242,10/07/1988,Serpis,BP,BP-6,bp-6-6,ac-88,1,2,4,2,,2,0,1,,,,,1,0,16.7,4.5,1,4004,
243,10/07/1988,Serpis,BP,BP-6,bp-6-8,ac-88,1,1,6,,1,,,,,,,,2,0,0,0,1,4004,
243,10/07/1988,Serpis,BP,BP-6,bp-6-8,ac-88,1,2,6,,1,,,,,,,,2,0,0,0,1,4004,
243,10/07/1988,Serpis,BP,BP-6,bp-6-8,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
243,10/07/1988,Serpis,BP,BP-6,bp-6-8,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
243,10/07/1988,Serpis,BP,BP-6,bp-6-8,ac-88,1,2,4,2,,1,0,2,,,,,1,0,12.7,3.4,1,4004,
244,10/07/1988,Serpis,BP,BP-6,bp-6-7,ac-88,1,2,6,,1,,,,,,,,3,0,0,0,1,4004,
244,10/07/1988,Serpis,BP,BP-6,bp-6-7,ac-88,1,1,6,,1,,,,,,,,1,0,0,0,1,4004,
244,10/07/1988,Serpis,BP,BP-6,bp-6-7,ac-88,1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
244,10/07/1988,Serpis,BP,BP-6,bp-6-7,ac-88,1,2,3,1,2,3,3,,,,,,1,0,0,0,1,4004,
244,10/07/1988,Serpis,BP,BP-6,bp-6-7,ac-88,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
244,10/07/1988,Serpis,BP,BP-6,bp-6-7,ac-88,1,2,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
244,10/07/1988,Serpis,BP,BP-6,bp-6-7,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
244,10/07/1988,Serpis,BP,BP-6,bp-6-7,ac-88,1,2,4,2,,1,0,1,,,,,1,0,8.6,2.4,1,4004,
245,10/07/1988,Serpis,BP,BP-6,bp-6-9,ac-88,1,2,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
245,10/07/1988,Serpis,BP,BP-6,bp-6-9,ac-88,1,2,6,,1,,,,,,,,2,0,0,0,1,4004,
245,10/07/1988,Serpis,BP,BP-6,bp-6-9,ac-88,1,2,4,2,,1,2,2,,,,,2,0,0,0,1,4004,
246,11/20/1993,Serpis,BP,BP-6,bp-6-11,ac-88,1,2,5,2,,1,0,1,,,,,1,0,10,2.5,1,4004,
246,11/20/1993,Serpis,BP,BP-6,bp-6-11,ac-88,1,2,5,2,,1,0,2,,,,,1,0,7.9,2.2,1,4004,
246,11/20/1993,Serpis,BP,BP-6,bp-6-11,ac-88,1,2,6,,1,,,,,,,,1,0,0,0,1,4004,
247,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,2,1,1,2,,9,9,A,,1,0,0,0,1,4004,
247,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,1,3,2,1,1,0,,13,13,S,,1,0,0,0,1,4004,
247,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,1,1,2,2,,14,14,A,,1,0,0,0,1,4004,
247,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,4,2,,1,0,2,3.1,31,S,,1,0,0,0,1,4004,
247,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,4,2,,1,0,1,8,8,S,,1,0,0,0,1,4004,
247,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,4,2,,1,0,1,15,15,S,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,2,1,1,3,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,1,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,1,1,1,2,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,2,1,1,2,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,1,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,2,1,1,3,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,1,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,5,2,1,1,0,1,,,,,1,0,12,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,5,2,1,1,0,1,,,,,1,0,11,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,5,2,1,1,2,2,,,,,1,0,9,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,5,2,1,1,2,2,,,,,1,0,7,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,3,2,1,1,0,,9,9,A,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,3,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
248,10/07/1988,Serpis,BP,BP-6,bp-6-5,ac-88,1,2,3,2,2,2,0,,14,14,S,,1,0,0,0,1,4004,
